Date,Close
10/18/2024 16:00:00,52.11
10/21/2024 16:00:00,51.31
10/22/2024 16:00:00,51.36
10/23/2024 16:00:00,51.11
10/24/2024 16:00:00,51.35
10/25/2024 16:00:00,51.16
10/28/2024 16:00:00,51.11
10/30/2024 16:00:00,51.21
10/31/2024 16:00:00,51.09
11/1/2024 16:00:00,50.43
11/4/2024 16:00:00,50.99
11/5/2024 16:00:00,51.38
11/6/2024 16:00:00,50.57
11/7/2024 16:00:00,51.32
11/8/2024 16:00:00,51.72
11/11/2024 16:00:00,51.62
11/12/2024 16:00:00,50.89
11/13/2024 16:00:00,50.53
11/14/2024 16:00:00,50.61
11/15/2024 16:00:00,50.57
11/18/2024 16:00:00,50.67
11/19/2024 16:00:00,50.83
11/20/2024 16:00:00,50.65
11/21/2024 16:00:00,50.61
11/22/2024 16:00:00,50.65
11/25/2024 16:00:00,51.61
11/26/2024 16:00:00,51.45
11/27/2024 16:00:00,51.71
11/29/2024 13:15:00,52.13
12/2/2024 16:00:00,52.08
12/3/2024 16:00:00,51.76
12/4/2024 16:00:00,52.14
12/5/2024 16:00:00,52.16
12/6/2024 16:00:00,52.26
12/9/2024 16:00:00,52.03
12/10/2024 16:00:00,51.92
12/11/2024 16:00:00,51.64
12/12/2024 16:00:00,51.16
12/13/2024 16:00:00,50.73
12/16/2024 16:00:00,50.86
12/17/2024 16:00:00,50.88
12/18/2024 16:00:00,49.82
12/19/2024 16:00:00,49.41
12/20/2024 16:00:00,49.68
12/23/2024 16:00:00,49.44
12/24/2024 13:00:00,49.68
12/26/2024 16:00:00,49.71
12/27/2024 16:00:00,49.36
12/30/2024 16:00:00,49.62
12/31/2024 16:00:00,49.4
1/2/2025 16:00:00,49.43
1/3/2025 16:00:00,49.27
1/6/2025 16:00:00,49.07
1/7/2025 16:00:00,48.68
1/8/2025 16:00:00,48.8
1/10/2025 16:00:00,48.49
1/13/2025 16:00:00,48.32
1/14/2025 16:00:00,48.37
1/15/2025 16:00:00,49.13
1/16/2025 16:00:00,49.26
1/17/2025 16:00:00,49.35
1/21/2025 16:00:00,49.8
1/22/2025 16:00:00,49.56
1/23/2025 16:00:00,49.41
1/24/2025 16:00:00,49.54
1/27/2025 16:00:00,50.02
1/28/2025 16:00:00,49.89
1/29/2025 16:00:00,49.8
1/30/2025 16:00:00,49.91
1/31/2025 16:00:00,49.63
2/3/2025 16:00:00,49.62
2/4/2025 16:00:00,49.78
2/5/2025 16:00:00,50.31
2/6/2025 16:00:00,50.23
2/7/2025 16:00:00,49.94
2/10/2025 16:00:00,49.9
2/11/2025 16:00:00,49.72
2/12/2025 16:00:00,49.32
2/13/2025 16:00:00,49.93
2/14/2025 16:00:00,50.14
2/18/2025 16:00:00,49.81
2/19/2025 16:00:00,49.84
2/20/2025 16:00:00,50
2/21/2025 16:00:00,50.24
2/24/2025 16:00:00,50.43
2/25/2025 16:00:00,51.05
2/26/2025 16:00:00,51.2
2/27/2025 16:00:00,50.82
2/28/2025 16:00:00,51.21
3/3/2025 16:00:00,51.16
3/4/2025 16:00:00,50.85
3/5/2025 16:00:00,50.64
3/6/2025 16:00:00,50.36
3/7/2025 16:00:00,50.24
3/10/2025 16:00:00,50.44
3/11/2025 16:00:00,49.99
3/12/2025 16:00:00,49.75
3/13/2025 16:00:00,50.02
3/14/2025 16:00:00,49.99
3/17/2025 16:00:00,50.19
3/18/2025 16:00:00,50.31
3/19/2025 16:00:00,50.66
3/20/2025 16:00:00,50.54
3/21/2025 16:00:00,50.39
3/24/2025 16:00:00,50.06
3/25/2025 16:00:00,50.08
3/26/2025 16:00:00,49.73
3/27/2025 16:00:00,49.61
3/28/2025 16:00:00,50.02
3/31/2025 16:00:00,50.23
4/1/2025 16:00:00,50.24
4/2/2025 16:00:00,50.44
4/3/2025 16:00:00,50.23
4/4/2025 16:00:00,50.27
4/7/2025 16:00:00,48.85
4/8/2025 16:00:00,47.79
4/9/2025 16:00:00,49.09
4/10/2025 16:00:00,47.71
4/11/2025 16:00:00,47.94
4/14/2025 16:00:00,48.22
4/15/2025 16:00:00,48.59
4/16/2025 16:00:00,48.77
4/17/2025 16:00:00,48.6
4/21/2025 16:00:00,47.78
4/22/2025 16:00:00,48.03
4/23/2025 16:00:00,48.45
4/24/2025 16:00:00,49.09
4/25/2025 16:00:00,49.46
4/28/2025 16:00:00,49.56
4/29/2025 16:00:00,49.71
4/30/2025 16:00:00,49.24
5/1/2025 16:00:00,48.83
5/2/2025 16:00:00,48.69
5/5/2025 16:00:00,48.53
5/6/2025 16:00:00,48.61
5/7/2025 16:00:00,48.79
5/8/2025 16:00:00,48.48
5/9/2025 16:00:00,48.44
5/12/2025 16:00:00,48.48
5/13/2025 16:00:00,48.43
5/14/2025 16:00:00,48.12
5/15/2025 16:00:00,48.52
5/16/2025 16:00:00,48.68
5/19/2025 16:00:00,48.66
5/20/2025 16:00:00,48.39
5/21/2025 16:00:00,47.55
5/22/2025 16:00:00,47.93
5/23/2025 16:00:00,47.97
5/27/2025 16:00:00,48.69
5/28/2025 16:00:00,48.52
5/29/2025 16:00:00,48.85
5/30/2025 16:00:00,49
6/2/2025 16:00:00,48.54
6/3/2025 16:00:00,48.62
6/4/2025 16:00:00,49.15
6/5/2025 16:00:00,49
6/6/2025 16:00:00,48.65
6/9/2025 16:00:00,48.82
6/10/2025 16:00:00,49.02
6/11/2025 16:00:00,49.19
6/12/2025 16:00:00,49.62
6/13/2025 16:00:00,49.16
6/16/2025 16:00:00,48.98
6/17/2025 16:00:00,49.27
6/18/2025 16:00:00,49.33
6/20/2025 16:00:00,49.35
6/23/2025 16:00:00,49.45
6/24/2025 16:00:00,49.78
6/25/2025 16:00:00,49.71
6/26/2025 16:00:00,49.93
6/27/2025 16:00:00,49.77
6/30/2025 16:00:00,50.21
7/1/2025 16:00:00,50.16
7/2/2025 16:00:00,50.11
7/3/2025 13:15:00,49.96
7/7/2025 16:00:00,49.45
7/8/2025 16:00:00,49.31
7/9/2025 16:00:00,49.7
7/10/2025 16:00:00,49.73
7/11/2025 16:00:00,49.23
7/14/2025 16:00:00,49.19
7/15/2025 16:00:00,48.96
7/16/2025 16:00:00,49.02
7/17/2025 16:00:00,49.18
7/18/2025 16:00:00,49.25
7/21/2025 16:00:00,49.56
7/22/2025 16:00:00,49.7
7/23/2025 16:00:00,49.64
7/24/2025 16:00:00,49.55
7/25/2025 16:00:00,49.8
7/28/2025 16:00:00,49.62
7/29/2025 16:00:00,50.18
7/30/2025 16:00:00,49.9
7/31/2025 16:00:00,49.91
8/1/2025 16:00:00,50.22
8/4/2025 16:00:00,50.35
8/5/2025 16:00:00,50.46
8/6/2025 16:00:00,50.37
8/7/2025 16:00:00,50.33
8/8/2025 16:00:00,50.13
8/11/2025 16:00:00,50.24
8/12/2025 16:00:00,50.24
8/13/2025 16:00:00,50.63
8/14/2025 16:00:00,50.4
8/15/2025 16:00:00,50.25
8/18/2025 16:00:00,50.11
8/19/2025 16:00:00,50.24
8/20/2025 16:00:00,50.26
8/21/2025 16:00:00,50.03
8/22/2025 16:00:00,50.52
8/25/2025 16:00:00,50.37
8/26/2025 16:00:00,50.35
8/27/2025 16:00:00,50.3
8/28/2025 16:00:00,50.46
8/29/2025 16:00:00,50.13
9/2/2025 16:00:00,49.68
9/3/2025 16:00:00,50.14
9/4/2025 16:00:00,50.59
9/5/2025 16:00:00,51.12
9/8/2025 16:00:00,51.49
9/9/2025 16:00:00,51.38
9/10/2025 16:00:00,51.6
9/11/2025 16:00:00,51.99
9/12/2025 16:00:00,51.84
9/15/2025 16:00:00,52.08
9/16/2025 16:00:00,52.01
9/17/2025 16:00:00,51.89
9/18/2025 16:00:00,51.68
9/19/2025 16:00:00,51.6
9/22/2025 16:00:00,51.42
9/23/2025 16:00:00,51.6
9/24/2025 16:00:00,51.6
9/26/2025 16:00:00,51.33
9/29/2025 16:00:00,51.62
9/30/2025 16:00:00,51.54
10/1/2025 16:00:00,51.51
10/2/2025 16:00:00,51.65
10/3/2025 16:00:00,51.59
10/6/2025 16:00:00,51.32
10/7/2025 16:00:00,51.44
10/8/2025 16:00:00,51.41
10/9/2025 16:00:00,51.27
10/10/2025 16:00:00,51.52
10/13/2025 16:00:00,51.74
10/14/2025 16:00:00,51.96
10/15/2025 16:00:00,51.96
10/16/2025 16:00:00,52.12
10/17/2025 16:00:00,52.07
