Date,Close
10/18/2024 16:00:00,78.83
10/21/2024 16:00:00,78.64
10/22/2024 16:00:00,78.63
10/23/2024 16:00:00,78.53
10/24/2024 16:00:00,78.6
10/25/2024 16:00:00,78.54
10/28/2024 16:00:00,78.51
10/29/2024 16:00:00,78.57
10/30/2024 16:00:00,78.45
10/31/2024 16:00:00,78.42
11/1/2024 16:00:00,78.05
11/4/2024 16:00:00,78.2
11/5/2024 16:00:00,78.25
11/6/2024 16:00:00,78.12
11/7/2024 16:00:00,78.4
11/8/2024 16:00:00,78.37
11/11/2024 16:00:00,78.31
11/12/2024 16:00:00,78.13
11/13/2024 16:00:00,78.18
11/14/2024 16:00:00,78.09
11/15/2024 16:00:00,78.16
11/18/2024 16:00:00,78.23
11/19/2024 16:00:00,78.26
11/20/2024 16:00:00,78.22
11/21/2024 16:00:00,78.17
11/22/2024 16:00:00,78.17
11/25/2024 16:00:00,78.44
11/26/2024 16:00:00,78.42
11/27/2024 16:00:00,78.51
11/29/2024 13:05:00,78.65
12/2/2024 16:00:00,78.38
12/3/2024 16:00:00,78.37
12/4/2024 16:00:00,78.49
12/5/2024 16:00:00,78.44
12/6/2024 16:00:00,78.6
12/9/2024 16:00:00,78.54
12/10/2024 16:00:00,78.54
12/11/2024 16:00:00,78.54
12/12/2024 16:00:00,78.45
12/13/2024 16:00:00,78.36
12/16/2024 16:00:00,78.36
12/17/2024 16:00:00,78.33
12/18/2024 16:00:00,78.01
12/19/2024 16:00:00,78.03
12/20/2024 16:00:00,78.11
12/23/2024 16:00:00,78.06
12/24/2024 13:05:00,77.86
12/26/2024 16:00:00,77.91
12/27/2024 16:00:00,77.87
12/30/2024 16:00:00,78.01
12/31/2024 16:00:00,78.01
1/2/2025 16:00:00,78.03
1/3/2025 16:00:00,77.99
1/6/2025 16:00:00,77.99
1/7/2025 16:00:00,77.94
1/8/2025 16:00:00,77.98
1/10/2025 16:00:00,77.79
1/13/2025 16:00:00,77.7
1/14/2025 16:00:00,77.78
1/15/2025 16:00:00,78.07
1/16/2025 16:00:00,78.15
1/17/2025 16:00:00,78.13
1/21/2025 16:00:00,78.21
1/22/2025 16:00:00,78.14
1/23/2025 16:00:00,78.19
1/24/2025 16:00:00,78.26
1/27/2025 16:00:00,78.44
1/28/2025 16:00:00,78.45
1/29/2025 16:00:00,78.41
1/30/2025 16:00:00,78.46
1/31/2025 16:00:00,78.47
2/3/2025 16:00:00,78.13
2/4/2025 16:00:00,78.23
2/5/2025 16:00:00,78.32
2/6/2025 16:00:00,78.27
2/7/2025 16:00:00,78.17
2/10/2025 16:00:00,78.22
2/11/2025 16:00:00,78.18
2/12/2025 16:00:00,78.06
2/13/2025 16:00:00,78.22
2/14/2025 16:00:00,78.37
2/18/2025 16:00:00,78.31
2/19/2025 16:00:00,78.37
2/20/2025 16:00:00,78.4
2/21/2025 16:00:00,78.51
2/24/2025 16:00:00,78.59
2/25/2025 16:00:00,78.74
2/26/2025 16:00:00,78.78
2/27/2025 16:00:00,78.77
2/28/2025 16:00:00,78.88
3/3/2025 16:00:00,78.7
3/4/2025 16:00:00,78.73
3/5/2025 16:00:00,78.61
3/6/2025 16:00:00,78.61
3/7/2025 16:00:00,78.58
3/10/2025 16:00:00,78.69
3/11/2025 16:00:00,78.57
3/12/2025 16:00:00,78.45
3/13/2025 16:00:00,78.52
3/14/2025 16:00:00,78.49
3/17/2025 16:00:00,78.51
3/18/2025 16:00:00,78.59
3/19/2025 16:00:00,78.78
3/20/2025 16:00:00,78.78
3/21/2025 16:00:00,78.83
3/24/2025 16:00:00,78.71
3/25/2025 16:00:00,78.78
3/26/2025 16:00:00,78.74
3/27/2025 16:00:00,78.76
3/28/2025 16:00:00,78.94
3/31/2025 16:00:00,78.94
4/1/2025 16:00:00,78.73
4/2/2025 16:00:00,78.73
4/3/2025 16:00:00,78.96
4/4/2025 16:00:00,78.83
4/7/2025 16:00:00,78.29
4/8/2025 16:00:00,78.13
4/9/2025 16:00:00,78.54
4/10/2025 16:00:00,78.08
4/11/2025 16:00:00,77.94
4/14/2025 16:00:00,78.25
4/15/2025 16:00:00,78.34
4/16/2025 16:00:00,78.53
4/17/2025 16:00:00,78.63
4/21/2025 16:00:00,78.49
4/22/2025 16:00:00,78.49
4/23/2025 16:00:00,78.48
4/24/2025 16:00:00,78.8
4/25/2025 16:00:00,78.94
4/28/2025 16:00:00,79.08
4/29/2025 16:00:00,79.14
4/30/2025 16:00:00,79.18
5/1/2025 16:00:00,78.75
5/2/2025 16:00:00,78.62
5/5/2025 16:00:00,78.66
5/6/2025 16:00:00,78.72
5/7/2025 16:00:00,78.76
5/8/2025 16:00:00,78.58
5/9/2025 16:00:00,78.61
5/12/2025 16:00:00,78.54
5/13/2025 16:00:00,78.61
5/14/2025 16:00:00,78.46
5/15/2025 16:00:00,78.72
5/16/2025 16:00:00,78.75
5/19/2025 16:00:00,78.83
5/20/2025 16:00:00,78.83
5/21/2025 16:00:00,78.62
5/22/2025 16:00:00,78.74
5/23/2025 16:00:00,78.78
5/27/2025 16:00:00,78.91
5/28/2025 16:00:00,78.84
5/29/2025 16:00:00,78.96
5/30/2025 16:00:00,79.09
6/2/2025 16:00:00,78.75
6/3/2025 16:00:00,78.73
6/4/2025 16:00:00,78.91
6/5/2025 16:00:00,78.77
6/6/2025 16:00:00,78.59
6/9/2025 16:00:00,78.67
6/10/2025 16:00:00,78.71
6/11/2025 16:00:00,78.86
6/12/2025 16:00:00,78.97
6/13/2025 16:00:00,78.84
6/16/2025 16:00:00,78.87
6/17/2025 16:00:00,78.91
6/18/2025 16:00:00,78.94
6/20/2025 16:00:00,79.04
6/23/2025 16:00:00,79.17
6/24/2025 16:00:00,79.31
6/25/2025 16:00:00,79.27
6/26/2025 16:00:00,79.42
6/27/2025 16:00:00,79.4
6/30/2025 16:00:00,79.5
7/1/2025 16:00:00,79.14
7/2/2025 16:00:00,79.16
7/3/2025 13:05:00,79.1
7/7/2025 16:00:00,79.02
7/8/2025 16:00:00,78.97
7/9/2025 16:00:00,79.12
7/10/2025 16:00:00,79.12
7/11/2025 16:00:00,79.05
7/14/2025 16:00:00,79.05
7/15/2025 16:00:00,78.96
7/16/2025 16:00:00,79.09
7/17/2025 16:00:00,79.12
7/18/2025 16:00:00,79.23
7/21/2025 16:00:00,79.32
7/22/2025 16:00:00,79.37
7/23/2025 16:00:00,79.29
7/24/2025 16:00:00,79.25
7/25/2025 16:00:00,79.32
7/28/2025 16:00:00,79.28
7/29/2025 16:00:00,79.37
7/30/2025 16:00:00,79.31
7/31/2025 16:00:00,79.28
8/1/2025 16:00:00,79.42
8/4/2025 16:00:00,79.49
8/5/2025 16:00:00,79.45
8/6/2025 16:00:00,79.5
8/7/2025 16:00:00,79.46
8/8/2025 16:00:00,79.38
8/11/2025 16:00:00,79.43
8/12/2025 16:00:00,79.53
8/13/2025 16:00:00,79.67
8/14/2025 16:00:00,79.58
8/15/2025 16:00:00,79.58
8/18/2025 16:00:00,79.55
8/19/2025 16:00:00,79.59
8/20/2025 16:00:00,79.62
8/21/2025 16:00:00,79.5
8/22/2025 16:00:00,79.77
8/25/2025 16:00:00,79.69
8/26/2025 16:00:00,79.79
8/27/2025 16:00:00,79.86
8/28/2025 16:00:00,79.83
8/29/2025 16:00:00,79.87
9/2/2025 16:00:00,79.51
9/3/2025 16:00:00,79.62
9/4/2025 16:00:00,79.77
9/5/2025 16:00:00,79.88
9/8/2025 16:00:00,79.9
9/9/2025 16:00:00,79.85
9/10/2025 16:00:00,79.89
9/11/2025 16:00:00,79.95
9/12/2025 16:00:00,79.93
9/15/2025 16:00:00,80.01
9/16/2025 16:00:00,80.04
9/17/2025 16:00:00,79.96
9/18/2025 16:00:00,79.93
9/19/2025 16:00:00,79.99
9/22/2025 16:00:00,79.93
9/23/2025 16:00:00,79.95
9/24/2025 16:00:00,79.87
9/25/2025 16:00:00,79.77
9/26/2025 16:00:00,79.82
9/29/2025 16:00:00,79.88
9/30/2025 16:00:00,79.93
10/1/2025 16:00:00,79.8
10/2/2025 16:00:00,79.8
10/3/2025 16:00:00,79.76
10/6/2025 16:00:00,79.7
10/7/2025 16:00:00,79.78
10/8/2025 16:00:00,79.75
10/9/2025 16:00:00,79.7
10/10/2025 16:00:00,79.75
10/13/2025 16:00:00,79.9
10/14/2025 16:00:00,79.95
10/15/2025 16:00:00,79.96
10/16/2025 16:00:00,80.07
10/17/2025 16:00:00,80.01
