Date,Close
10/18/2024 16:00:00,58.63
10/21/2024 16:00:00,58.55
10/22/2024 16:00:00,58.53
10/23/2024 16:00:00,58.5
10/24/2024 16:00:00,58.51
10/25/2024 16:00:00,58.51
10/28/2024 16:00:00,58.49
10/29/2024 16:00:00,58.51
10/30/2024 16:00:00,58.45
10/31/2024 16:00:00,58.48
11/1/2024 16:00:00,58.23
11/4/2024 16:00:00,58.28
11/5/2024 16:00:00,58.25
11/6/2024 16:00:00,58.17
11/7/2024 16:00:00,58.27
11/8/2024 16:00:00,58.24
11/11/2024 16:00:00,58.2
11/12/2024 16:00:00,58.14
11/13/2024 16:00:00,58.23
11/14/2024 16:00:00,58.15
11/15/2024 16:00:00,58.22
11/18/2024 16:00:00,58.25
11/19/2024 16:00:00,58.26
11/20/2024 16:00:00,58.24
11/21/2024 16:00:00,58.21
11/22/2024 16:00:00,58.21
11/25/2024 16:00:00,58.31
11/26/2024 16:00:00,58.31
11/27/2024 16:00:00,58.37
11/29/2024 13:05:00,58.44
12/2/2024 16:00:00,58.24
12/3/2024 16:00:00,58.24
12/4/2024 16:00:00,58.3
12/5/2024 16:00:00,58.28
12/6/2024 16:00:00,58.36
12/9/2024 16:00:00,58.34
12/10/2024 16:00:00,58.33
12/11/2024 16:00:00,58.33
12/12/2024 16:00:00,58.3
12/13/2024 16:00:00,58.26
12/16/2024 16:00:00,58.28
12/17/2024 16:00:00,58.28
12/18/2024 16:00:00,58.18
12/19/2024 16:00:00,58.21
12/20/2024 16:00:00,58.24
12/23/2024 16:00:00,58.21
12/24/2024 13:05:00,58.02
12/26/2024 16:00:00,58.05
12/27/2024 16:00:00,58.07
12/30/2024 16:00:00,58.15
12/31/2024 16:00:00,58.18
1/2/2025 16:00:00,58.17
1/3/2025 16:00:00,58.16
1/6/2025 16:00:00,58.18
1/7/2025 16:00:00,58.14
1/8/2025 16:00:00,58.18
1/10/2025 16:00:00,58.09
1/13/2025 16:00:00,58.07
1/14/2025 16:00:00,58.1
1/15/2025 16:00:00,58.23
1/16/2025 16:00:00,58.27
1/17/2025 16:00:00,58.26
1/21/2025 16:00:00,58.27
1/22/2025 16:00:00,58.26
1/23/2025 16:00:00,58.27
1/24/2025 16:00:00,58.31
1/27/2025 16:00:00,58.39
1/28/2025 16:00:00,58.39
1/29/2025 16:00:00,58.36
1/30/2025 16:00:00,58.4
1/31/2025 16:00:00,58.41
2/3/2025 16:00:00,58.17
2/4/2025 16:00:00,58.22
2/5/2025 16:00:00,58.26
2/6/2025 16:00:00,58.23
2/7/2025 16:00:00,58.18
2/10/2025 16:00:00,58.18
2/11/2025 16:00:00,58.19
2/12/2025 16:00:00,58.11
2/13/2025 16:00:00,58.18
2/14/2025 16:00:00,58.26
2/18/2025 16:00:00,58.23
2/19/2025 16:00:00,58.25
2/20/2025 16:00:00,58.27
2/21/2025 16:00:00,58.37
2/24/2025 16:00:00,58.39
2/25/2025 16:00:00,58.48
2/26/2025 16:00:00,58.52
2/27/2025 16:00:00,58.53
2/28/2025 16:00:00,58.63
3/3/2025 16:00:00,58.48
3/4/2025 16:00:00,58.49
3/5/2025 16:00:00,58.43
3/6/2025 16:00:00,58.47
3/7/2025 16:00:00,58.46
3/10/2025 16:00:00,58.57
3/11/2025 16:00:00,58.52
3/12/2025 16:00:00,58.48
3/13/2025 16:00:00,58.53
3/14/2025 16:00:00,58.48
3/17/2025 16:00:00,58.46
3/18/2025 16:00:00,58.48
3/19/2025 16:00:00,58.54
3/20/2025 16:00:00,58.57
3/21/2025 16:00:00,58.61
3/24/2025 16:00:00,58.51
3/25/2025 16:00:00,58.55
3/26/2025 16:00:00,58.54
3/27/2025 16:00:00,58.56
3/28/2025 16:00:00,58.68
3/31/2025 16:00:00,58.69
4/1/2025 16:00:00,58.51
4/2/2025 16:00:00,58.48
4/3/2025 16:00:00,58.71
4/4/2025 16:00:00,58.75
4/7/2025 16:00:00,58.7
4/8/2025 16:00:00,58.71
4/9/2025 16:00:00,58.56
4/10/2025 16:00:00,58.6
4/11/2025 16:00:00,58.49
4/14/2025 16:00:00,58.6
4/15/2025 16:00:00,58.62
4/16/2025 16:00:00,58.7
4/17/2025 16:00:00,58.71
4/21/2025 16:00:00,58.74
4/22/2025 16:00:00,58.7
4/23/2025 16:00:00,58.66
4/24/2025 16:00:00,58.73
4/25/2025 16:00:00,58.78
4/28/2025 16:00:00,58.86
4/29/2025 16:00:00,58.89
4/30/2025 16:00:00,58.98
5/1/2025 16:00:00,58.66
5/2/2025 16:00:00,58.54
5/5/2025 16:00:00,58.55
5/6/2025 16:00:00,58.6
5/7/2025 16:00:00,58.62
5/8/2025 16:00:00,58.51
5/9/2025 16:00:00,58.52
5/12/2025 16:00:00,58.41
5/13/2025 16:00:00,58.41
5/14/2025 16:00:00,58.35
5/15/2025 16:00:00,58.47
5/16/2025 16:00:00,58.45
5/19/2025 16:00:00,58.49
5/20/2025 16:00:00,58.5
5/21/2025 16:00:00,58.47
5/22/2025 16:00:00,58.47
5/23/2025 16:00:00,58.53
5/27/2025 16:00:00,58.54
5/28/2025 16:00:00,58.51
5/29/2025 16:00:00,58.56
5/30/2025 16:00:00,58.64
6/2/2025 16:00:00,58.39
6/3/2025 16:00:00,58.38
6/4/2025 16:00:00,58.48
6/5/2025 16:00:00,58.42
6/6/2025 16:00:00,58.32
6/9/2025 16:00:00,58.36
6/10/2025 16:00:00,58.37
6/11/2025 16:00:00,58.44
6/12/2025 16:00:00,58.5
6/13/2025 16:00:00,58.47
6/16/2025 16:00:00,58.45
6/17/2025 16:00:00,58.49
6/18/2025 16:00:00,58.5
6/20/2025 16:00:00,58.56
6/23/2025 16:00:00,58.62
6/24/2025 16:00:00,58.68
6/25/2025 16:00:00,58.7
6/26/2025 16:00:00,58.75
6/27/2025 16:00:00,58.75
6/30/2025 16:00:00,58.78
7/1/2025 16:00:00,58.53
7/2/2025 16:00:00,58.53
7/3/2025 13:05:00,58.45
7/7/2025 16:00:00,58.44
7/8/2025 16:00:00,58.44
7/9/2025 16:00:00,58.49
7/10/2025 16:00:00,58.49
7/11/2025 16:00:00,58.49
7/14/2025 16:00:00,58.49
7/15/2025 16:00:00,58.43
7/16/2025 16:00:00,58.52
7/17/2025 16:00:00,58.49
7/18/2025 16:00:00,58.55
7/21/2025 16:00:00,58.58
7/22/2025 16:00:00,58.61
7/23/2025 16:00:00,58.57
7/24/2025 16:00:00,58.54
7/25/2025 16:00:00,58.56
7/28/2025 16:00:00,58.55
7/29/2025 16:00:00,58.61
7/30/2025 16:00:00,58.55
7/31/2025 16:00:00,58.55
8/1/2025 16:00:00,58.64
8/4/2025 16:00:00,58.64
8/5/2025 16:00:00,58.62
8/6/2025 16:00:00,58.64
8/7/2025 16:00:00,58.63
8/8/2025 16:00:00,58.6
8/11/2025 16:00:00,58.6
8/12/2025 16:00:00,58.64
8/13/2025 16:00:00,58.71
8/14/2025 16:00:00,58.65
8/15/2025 16:00:00,58.65
8/18/2025 16:00:00,58.65
8/19/2025 16:00:00,58.68
8/20/2025 16:00:00,58.68
8/21/2025 16:00:00,58.65
8/22/2025 16:00:00,58.77
8/25/2025 16:00:00,58.72
8/26/2025 16:00:00,58.79
8/27/2025 16:00:00,58.83
8/28/2025 16:00:00,58.81
8/29/2025 16:00:00,58.87
9/2/2025 16:00:00,58.64
9/3/2025 16:00:00,58.68
9/4/2025 16:00:00,58.72
9/5/2025 16:00:00,58.8
9/8/2025 16:00:00,58.85
9/9/2025 16:00:00,58.78
9/10/2025 16:00:00,58.8
9/11/2025 16:00:00,58.82
9/12/2025 16:00:00,58.82
9/15/2025 16:00:00,58.84
9/16/2025 16:00:00,58.88
9/17/2025 16:00:00,58.85
9/18/2025 16:00:00,58.82
9/19/2025 16:00:00,58.84
9/22/2025 16:00:00,58.81
9/23/2025 16:00:00,58.83
9/24/2025 16:00:00,58.81
9/25/2025 16:00:00,58.76
9/26/2025 16:00:00,58.79
9/29/2025 16:00:00,58.82
9/30/2025 16:00:00,58.85
10/1/2025 16:00:00,58.72
10/2/2025 16:00:00,58.72
10/3/2025 16:00:00,58.72
10/6/2025 16:00:00,58.71
10/7/2025 16:00:00,58.74
10/8/2025 16:00:00,58.72
10/9/2025 16:00:00,58.73
10/10/2025 16:00:00,58.82
10/13/2025 16:00:00,58.84
10/14/2025 16:00:00,58.87
10/15/2025 16:00:00,58.86
10/16/2025 16:00:00,58.95
10/17/2025 16:00:00,58.92
