Date,Close
10/18/2024 16:00:00,68.75
10/21/2024 16:00:00,68.65
10/22/2024 16:00:00,68.61
10/23/2024 16:00:00,67.98
10/24/2024 16:00:00,68.13
10/25/2024 16:00:00,68.11
10/28/2024 16:00:00,68.32
10/30/2024 16:00:00,68.21
10/31/2024 16:00:00,66.88
11/1/2024 16:00:00,67.16
11/4/2024 16:00:00,67.02
11/5/2024 16:00:00,67.82
11/6/2024 16:00:00,69.51
11/7/2024 16:00:00,70.06
11/8/2024 16:00:00,70.37
11/11/2024 16:00:00,70.42
11/12/2024 16:00:00,70.22
11/13/2024 16:00:00,70.25
11/14/2024 16:00:00,69.79
11/15/2024 16:00:00,68.89
11/18/2024 16:00:00,69.18
11/19/2024 16:00:00,69.44
11/20/2024 16:00:00,69.47
11/21/2024 16:00:00,69.83
11/22/2024 16:00:00,70.05
11/25/2024 16:00:00,70.29
11/26/2024 16:00:00,70.67
11/27/2024 16:00:00,70.44
11/29/2024 13:15:00,70.89
12/2/2024 16:00:00,71.01
12/3/2024 16:00:00,71.04
12/4/2024 16:00:00,71.49
12/5/2024 16:00:00,71.37
12/6/2024 16:00:00,71.52
12/9/2024 16:00:00,71.13
12/10/2024 16:00:00,70.9
12/11/2024 16:00:00,71.46
12/12/2024 16:00:00,71.1
12/13/2024 16:00:00,71.09
12/16/2024 16:00:00,71.38
12/17/2024 16:00:00,71.09
12/18/2024 16:00:00,68.97
12/19/2024 16:00:00,68.95
12/20/2024 16:00:00,69.73
12/23/2024 16:00:00,70.2
12/24/2024 13:00:00,70.94
12/26/2024 16:00:00,70.97
12/27/2024 16:00:00,70
12/30/2024 16:00:00,69.2
12/31/2024 16:00:00,68.94
1/2/2025 16:00:00,68.77
1/3/2025 16:00:00,69.63
1/6/2025 16:00:00,70.03
1/7/2025 16:00:00,69.27
1/8/2025 16:00:00,69.33
1/10/2025 16:00:00,68.3
1/13/2025 16:00:00,68.41
1/14/2025 16:00:00,68.48
1/15/2025 16:00:00,69.72
1/16/2025 16:00:00,69.6
1/17/2025 16:00:00,70.29
1/21/2025 16:00:00,70.94
1/22/2025 16:00:00,71.34
1/23/2025 16:00:00,71.73
1/24/2025 16:00:00,71.51
1/27/2025 16:00:00,70.52
1/28/2025 16:00:00,71.12
1/29/2025 16:00:00,70.8
1/30/2025 16:00:00,71.16
1/31/2025 16:00:00,70.8
2/3/2025 16:00:00,70.31
2/4/2025 16:00:00,70.79
2/5/2025 16:00:00,71.09
2/6/2025 16:00:00,71.33
2/7/2025 16:00:00,70.68
2/10/2025 16:00:00,71.15
2/11/2025 16:00:00,71.2
2/12/2025 16:00:00,70.98
2/13/2025 16:00:00,71.73
2/14/2025 16:00:00,71.72
2/18/2025 16:00:00,71.93
2/19/2025 16:00:00,72.1
2/20/2025 16:00:00,71.8
2/21/2025 16:00:00,70.59
2/24/2025 16:00:00,70.26
2/25/2025 16:00:00,69.91
2/26/2025 16:00:00,69.92
2/27/2025 16:00:00,68.83
2/28/2025 16:00:00,69.89
3/3/2025 16:00:00,68.7
3/4/2025 16:00:00,67.87
3/5/2025 16:00:00,68.6
3/6/2025 16:00:00,67.39
3/7/2025 16:00:00,67.75
3/10/2025 16:00:00,65.95
3/11/2025 16:00:00,65.42
3/12/2025 16:00:00,65.75
3/13/2025 16:00:00,64.88
3/14/2025 16:00:00,66.2
3/17/2025 16:00:00,66.7
3/18/2025 16:00:00,66.01
3/19/2025 16:00:00,66.7
3/20/2025 16:00:00,66.56
3/21/2025 16:00:00,66.57
3/24/2025 16:00:00,67.73
3/25/2025 16:00:00,67.88
3/26/2025 16:00:00,67.11
3/27/2025 16:00:00,66.91
3/28/2025 16:00:00,65.37
3/31/2025 16:00:00,65.76
4/1/2025 16:00:00,65.99
4/2/2025 16:00:00,66.39
4/3/2025 16:00:00,63.24
4/4/2025 16:00:00,59.45
4/7/2025 16:00:00,59.33
4/8/2025 16:00:00,58.41
4/9/2025 16:00:00,63.93
4/10/2025 16:00:00,61.7
4/11/2025 16:00:00,62.8
4/14/2025 16:00:00,63.38
4/15/2025 16:00:00,63.22
4/16/2025 16:00:00,61.83
4/17/2025 16:00:00,61.92
4/21/2025 16:00:00,60.46
4/22/2025 16:00:00,61.97
4/23/2025 16:00:00,62.97
4/24/2025 16:00:00,64.28
4/25/2025 16:00:00,64.74
4/28/2025 16:00:00,64.8
4/29/2025 16:00:00,65.17
4/30/2025 16:00:00,65.2
5/1/2025 16:00:00,65.69
5/2/2025 16:00:00,66.64
5/5/2025 16:00:00,66.29
5/6/2025 16:00:00,65.74
5/7/2025 16:00:00,66.02
5/8/2025 16:00:00,66.45
5/9/2025 16:00:00,66.38
5/12/2025 16:00:00,68.56
5/13/2025 16:00:00,69.03
5/14/2025 16:00:00,69.11
5/15/2025 16:00:00,69.45
5/16/2025 16:00:00,69.9
5/19/2025 16:00:00,69.97
5/20/2025 16:00:00,69.73
5/21/2025 16:00:00,68.57
5/22/2025 16:00:00,68.57
5/23/2025 16:00:00,68.13
5/27/2025 16:00:00,69.52
5/28/2025 16:00:00,69.12
5/29/2025 16:00:00,69.4
5/30/2025 16:00:00,69.33
6/2/2025 16:00:00,69.71
6/3/2025 16:00:00,70.13
6/4/2025 16:00:00,70.09
6/5/2025 16:00:00,69.76
6/6/2025 16:00:00,70.47
6/9/2025 16:00:00,70.53
6/10/2025 16:00:00,70.94
6/11/2025 16:00:00,70.74
6/12/2025 16:00:00,71.01
6/13/2025 16:00:00,70.22
6/16/2025 16:00:00,70.9
6/17/2025 16:00:00,70.3
6/18/2025 16:00:00,70.28
6/20/2025 16:00:00,70.11
6/23/2025 16:00:00,70.79
6/24/2025 16:00:00,71.59
6/25/2025 16:00:00,71.63
6/26/2025 16:00:00,72.19
6/27/2025 16:00:00,72.32
6/30/2025 16:00:00,72.69
7/1/2025 16:00:00,72.65
7/2/2025 16:00:00,72.97
7/3/2025 13:15:00,73.57
7/7/2025 16:00:00,73.03
7/8/2025 16:00:00,72.97
7/9/2025 16:00:00,73.41
7/10/2025 16:00:00,73.63
7/11/2025 16:00:00,73.35
7/14/2025 16:00:00,73.5
7/15/2025 16:00:00,73.18
7/16/2025 16:00:00,73.43
7/17/2025 16:00:00,73.86
7/18/2025 16:00:00,73.84
7/21/2025 16:00:00,73.96
7/22/2025 16:00:00,73.98
7/23/2025 16:00:00,74.59
7/24/2025 16:00:00,74.65
7/25/2025 16:00:00,74.93
7/28/2025 16:00:00,74.93
7/29/2025 16:00:00,74.74
7/30/2025 16:00:00,74.65
7/31/2025 16:00:00,74.34
8/1/2025 16:00:00,73.15
8/4/2025 16:00:00,74.25
8/5/2025 16:00:00,73.89
8/6/2025 16:00:00,74.44
8/7/2025 16:00:00,74.39
8/8/2025 16:00:00,74.96
8/11/2025 16:00:00,74.8
8/12/2025 16:00:00,75.62
8/13/2025 16:00:00,75.86
8/14/2025 16:00:00,75.88
8/15/2025 16:00:00,75.71
